,price,sqft_living,grade,lat,long,price_sqft,price_sqft_transformed,min_dist_park,closest_distance_to_top_school,closest_distance_to_scientology
8506,353000.0,0.33883406866792753,7,47.5271,-122.274,165.72769953051642,-0.8812722690430845,-1.3255510852483565,-1.0469781491084298,-0.40611806137505524
8507,999000.0,1.401176963756683,9,47.6029,-122.147,317.14285714285717,0.7732938894616281,0.9155983899248762,-0.2895291472737314,-0.1397081545334378
8508,265000.0,-0.10179559909470504,7,47.3375,-122.291,148.87640449438203,-1.1925065307917062,1.534382138333321,1.85048550359209,0.9390137337043817
8509,250000.0,0.07031374338320635,7,47.6131,-122.12299999999999,130.89005235602093,-1.6095512796773073,-1.1771632359565485,0.16934127031468438,0.016503343510904836
8510,225000.0,-1.0909945623603086,7,47.7497,-122.31299999999999,192.30769230769232,-0.5006512079936529,1.5385456535721587,-0.8435291456814284,-0.8488947922245238
8511,553000.0,-1.7164151476324772,7,47.6883,-122.395,614.4444444444445,2.472462304955596,1.5044511547188237,-1.1028761645145122,-0.8172053197614259
8512,565000.0,0.9108728690353499,7,47.6141,-122.116,213.20754716981133,-0.262418525799292,-0.3974037501971465,0.1915778982583897,0.05576774560827275
8513,312000.0,-1.0909945623603086,6,47.5503,-122.28299999999999,266.6666666666667,0.2966067370967752,0.5559286056312075,-1.7722348051314865,-0.780564057189399
8514,475000.0,0.8901723046231349,9,47.7035,-121.89399999999999,180.60836501901142,-0.6511324472330906,-0.6738474285960083,1.278822203950393,1.1706721572547985
8515,320000.0,0.3615106865148254,8,47.26600000000001,-122.307,148.8372093023256,-1.1932810542181143,-1.875053514757015,2.8643868511044093,1.7775754800102126
8516,453000.0,-0.6195781807120453,7,47.7206,-122.197,316.7832167832168,0.7692983193553072,-0.08948437411850076,-1.7354769314117182,-0.10486386773206545
8517,320000.0,-1.5584816308643836,6,47.5518,-122.279,333.3333333333333,0.9070802442763028,0.6533679000420227,-1.840713467442387,-0.7838654174773912
8518,610000.0,0.9014156427236061,8,47.5882,-122.29,231.06060606060606,-0.07157147317761985,1.5032760334852884,-0.3424711204838805,-1.5607012475529691
8519,385000.0,-0.5177902745223674,8,47.7623,-122.256,258.38926174496646,0.2164086690514092,0.2625385361594206,0.5012108006098623,-0.8438341701892639
8520,215000.0,-1.0166723797729535,6,47.2666,-122.25399999999999,177.68595041322314,-0.6916816542296533,-0.1554626324638586,2.3761145689889633,1.7933672321281275
8521,215000.0,0.008782093827594414,8,47.2077,-121.993,115.59139784946237,-1.9982656611954757,1.2221058027946672,1.9471478698765565,2.468903039960688
8522,415000.0,0.1523905895074676,7,47.7767,-122.23899999999999,209.59595959595958,-0.30038096378871293,-0.18323136055162395,0.7304364793425727,-0.905065188552241
8523,350000.0,-1.7164151476324772,6,47.7019,-122.311,388.8888888888889,1.3138463871877186,1.7734742026769943,-1.8116367112584264,-0.5295758464024098
8524,395000.0,-1.7164151476324772,6,47.7019,-122.311,438.8888888888889,1.6367968661862708,0.3440327106924136,-1.8116367112584264,-0.5295758464024098
8525,898000.0,-0.5177902745223674,7,47.6246,-122.199,602.6845637583892,2.413710069144616,,-0.05223043518570303,-0.5178065827518751
8526,480000.0,1.2286069212987563,8,47.437,-122.20700000000001,161.0738255033557,-0.959748684677953,0.03307198568988155,1.122945328006246,0.419724803098041
8528,599000.0,1.0509244426943407,8,47.7647,-122.01899999999999,214.69534050179212,-0.24700603677620409,-0.5207468470836608,0.8493892282228576,0.4877454488745143
8529,770000.0,1.064091420055003,9,47.6123,-122.007,275.0,0.384374765774373,2.7314004236846348,0.15854826722065163,0.5689829254804456
8532,880000.0,0.33883406866792753,8,47.7489,-122.12299999999999,413.1455399061033,1.4856863647472363,-1.0974697185344064,0.6388746464351913,0.08752623097602998
8533,332000.0,-0.48648036042064535,6,47.4683,-122.348,219.86754966887418,-0.19318822021031132,-0.0794572650910237,0.9420086743967785,0.09258219299782694
8534,445000.0,-0.14097728394034725,7,47.6289,-122.119,254.28571428571428,0.17403057527899513,0.021265058469920727,-2.195871561118938,0.04255374775678341
8535,849000.0,2.2063329771143216,10,47.4299,-121.99799999999999,211.7206982543641,-0.27929914673734196,-0.01764648539027071,0.5365389438858239,1.0283584952896778
8536,752000.0,-0.28221614706250814,7,47.6233,-122.319,455.75757575757575,1.7310592860051934,1.4391072514706995,-1.253176602034114,-2.9239376721205232
8537,450000.0,2.2461975356408153,7,47.5923,-122.301,111.11111111111111,-2.1274092599333962,-0.654215916355025,-1.6067984618087991,-1.7579326104514081
8538,420000.0,-0.8039576712814882,7,47.5705,-122.398,318.1818181818182,0.7826243602797097,-1.0148887232590877,-2.042744054013506,-1.1170123656936104
8539,330000.0,0.5423352337895949,8,47.3287,-122.167,142.85714285714286,-1.3272766317160056,0.44843361208704846,1.1624117809227774,1.1883756512063604
8540,409000.0,-0.6014391227954631,8,47.7163,-122.333,284.02777777777777,0.47524587381404804,-2.3235998928165897,-0.4115446484186166,-0.39712920338986685
8541,350000.0,0.5642667997585257,7,47.4768,-122.155,150.21459227467813,-1.162497224971181,1.1244900509812314,0.5202606608838395,0.31299582953187716
8542,570000.0,0.6768541480424047,8,47.7125,-121.916,234.5679012345679,-0.03286740035020859,1.3132907110170189,1.1955955431472296,1.0192605720606172
8543,315000.0,-0.6879385303621102,7,47.7652,-122.31,226.61870503597123,-0.11878868556506673,0.03733488387468246,-0.1584706079624216,-1.2417445815455266
8544,224000.0,-1.1328976017458126,6,47.4935,-122.316,194.7826086956522,-0.47346285723690257,0.47335781527204907,0.5671987973953795,-0.1447342596382194
8545,293550.0,0.3255765657843933,7,47.4939,-122.29700000000001,138.46698113207546,-1.42069363038557,0.23626198617013897,0.5521470389183532,-0.13464613744755374
8546,350000.0,0.5307448590321737,6,47.5732,-122.305,152.17391304347825,-1.1233566211635262,1.2704173526991398,-0.8589025665757642,-1.4136460424014279
8548,442500.0,0.6410017876338546,7,47.7522,-122.338,184.375,-0.6008889312759087,-1.012852665627879,-1.5406125061126157,-0.8657028335789799
8549,616500.0,1.8245559358037484,9,47.4453,-121.98,172.20670391061452,-0.7793642100248309,-0.8528173714080152,0.8147779336594576,1.029536338136942
8550,506400.0,0.3005420014373436,8,47.5329,-122.17299999999999,241.14285714285714,0.03321585662316241,2.25959109942486,-0.043734974350059776,-0.032981403314772145
8551,324000.0,-0.4266014112294765,7,47.7373,-121.96600000000001,209.03225806451613,-0.30724146242510114,-1.0726599526551612,0.9266541233434189,0.7888261859898756
8552,169000.0,-0.39520352327432046,6,47.2021,-121.99600000000001,107.64331210191082,-2.2381800728878316,1.425165303223341,2.074938533784926,2.5637367149956845
8553,595000.0,-0.5336357146904794,7,47.6859,-122.37,402.02702702702703,1.409050440514998,0.36960304903607505,-0.5434390943714154,-0.9615278253686893
8554,299900.0,0.9835733673308725,7,47.3344,-122.17399999999999,110.25735294117646,-2.1537918623614454,-0.5840836623429335,1.1473243650432887,1.107230663943911
8555,332000.0,0.49780907548583325,7,47.4653,-122.176,146.2555066079295,-1.242163751652813,0.5174188566042134,0.7636779825272692,0.3176408383728338
8556,432000.0,0.6533766109715351,7,47.7341,-122.2,179.253112033195,-0.6689310737506009,2.2541588564272415,0.2643440924330684,-0.219035477488159
8557,510000.0,0.9937998476648138,9,47.4005,-122.31200000000001,186.8131868131868,-0.5699076629278406,1.5530892758843362,1.3064466144306746,0.5566534670010478
8558,270000.0,-0.4403831045648589,7,47.3511,-122.169,175.32467532467533,-0.7269549558787268,-1.219141286031801,1.0213234799184454,0.9891263382849885
8559,750000.0,1.3716572255726536,11,47.6142,-122.065,240.3846153846154,0.025198164671737938,-2.6872018381389644,0.4101371424980405,0.2859295062872886
8560,509250.0,-0.5336357146904794,7,47.6684,-122.323,344.0878378378378,0.990217387368061,0.28610555352262884,-0.7598304129939011,-1.249740902133123
8561,189000.0,-1.817967704173568,6,47.3677,-122.07799999999999,219.7674418604651,-0.19401984022682,-0.008163277233931189,0.4941405188043711,1.1086743210829106
8562,726500.0,0.3965603560912216,8,47.6886,-122.38799999999999,333.25688073394497,0.9033086224201304,0.671759760036286,-1.8345210386411148,-0.8425845367424011
8563,287000.0,-0.8409063506463136,7,47.4839,-122.302,220.76923076923077,-0.18159133251105708,0.26859697439530844,0.6601276767808516,-0.037625055593704014
8564,679000.0,1.669112456535541,9,47.3534,-121.992,198.53801169590642,-0.4291915907245534,-2.3112636017928283,0.37720539942046255,1.7551182590969752
8565,316000.0,0.33883406866792753,8,47.4202,-122.204,148.3568075117371,-1.2034805366085637,1.0013959307842528,1.1659828398662326,0.5350786009718117
8566,498000.0,0.5307448590321737,8,47.6454,-121.902,216.52173913043478,-0.22728338082979221,0.8010478231835502,1.117341033545225,1.01856406495671
8567,448000.0,0.8179015356232605,7,47.7572,-122.147,175.0,-0.7315152969860136,-0.11084666071380435,0.5996773546772732,-0.07624800585164737
8568,535000.0,-1.3557611526861928,7,47.6774,-122.28399999999999,514.4230769230769,2.006211005141304,-0.6704758543157079,-1.1163191126484533,-0.836315947657779
8569,560000.0,1.3340661379646257,10,47.333999999999996,-122.33200000000001,181.8181818181818,-0.6349388042805754,-0.8346132069547185,1.5052366023963388,0.9581171808163236
8570,437850.0,0.9319713123431904,8,47.5623,-122.175,163.98876404494382,-0.9109422828992821,-0.7332719646229627,-1.003240178907629,-0.20728635231197062
8571,435000.0,1.5215250573925467,8,47.347,-122.087,133.0275229357798,-1.5581274936550709,1.499282829699209,0.7380754393112392,1.28590193576109
8572,510000.0,0.8680163439466393,8,47.7717,-122.27,195.4022988505747,-0.46609140910895397,0.11188478336931805,0.3874342772146464,-1.1720633753525918
8573,520000.0,0.708751856519529,8,47.4996,-122.146,211.3821138211382,-0.2827503664154907,-1.6500416390375185,-1.007056349888296,0.2254601317951793
8574,509000.0,0.09297184856107361,8,47.6092,-122.146,263.73056994818654,0.26527111689186855,0.7264848816328511,-1.42674378211519,-0.1376371784902651
8575,575000.0,-0.9958576405013482,6,47.5767,-122.40799999999999,471.3114754098361,1.8197117460961303,2.747534291560998,-1.1642950761520277,-1.1700067582455447
8576,365000.0,0.21363611883116285,7,47.5067,-122.16,179.80295566502463,-0.6624113472904632,-1.5743454329376232,0.30420066192593886,0.15020123979832986
8577,795000.0,0.6642872083307605,9,47.7074,-122.24600000000001,328.5123966942149,0.8677903106051598,0.9950730624881816,0.349105140784505,-0.28157441146287127
8578,285000.0,0.021329285143835856,7,47.3986,-122.163,152.40641711229947,-1.1180343812123166,-0.1718320626567729,0.8030105174328421,0.7626853307506237
8579,955000.0,1.2753024746021526,10,47.6456,-122.17299999999999,316.2251655629139,0.7641774538216156,0.09726935071059865,-0.5321201545913994,-0.27319047343568914
8580,775000.0,1.1400769252954,8,47.7704,-122.38600000000001,269.09722222222223,0.3214979348924315,0.7381019934486022,0.09348597800823201,-0.8745557717833611
8581,400000.0,-0.05774223145986299,7,47.5691,-122.292,220.99447513812154,-0.17915150581128314,-0.32857000960729543,-1.9512174469475916,-1.2723220227640373
8582,570000.0,0.8462785026808521,9,47.738,-122.221,220.0772200772201,-0.19001328257755623,1.1873513915855838,0.4154525086365447,-0.329027568189242
8583,955990.0,2.0431151448021514,9,47.6843,-122.016,249.60574412532637,0.12705491255509707,0.2769072727194913,0.11802375186437464,0.6117343052250571
8585,459950.0,1.0208884174832789,9,47.3818,-122.165,166.6485507246377,-0.867941065664906,1.0619142461788185,0.819771534042204,0.8332934551896273
8586,245000.0,-0.9958576405013482,6,47.5033,-122.359,200.81967213114754,-0.4027428394430212,0.2352787139748832,0.3981214529842945,-0.2239682274553992
8587,281000.0,-0.8771956463823601,7,47.7162,-122.29299999999999,219.53125,-0.19609393343762366,-1.1203397808530107,-0.42534827863111474,-0.32289606976403046
8588,205000.0,-2.1079532317500678,4,47.5661,-121.887,266.23376623376623,0.2925679903820205,0.15087294754087277,-0.0011701394549666396,1.125855577684403
8589,290000.0,-0.47240654071462673,7,47.398,-121.964,190.78947368421052,-0.5184921511333825,-1.2326915384063846,0.7164443260524079,1.5146715726604132
8590,635000.0,0.27308902265274115,8,47.7107,-122.289,305.28846153846155,0.677263012327669,0.09974430201542896,-2.3274588903529474,-0.3547153492093006
8591,310000.0,-2.907161932589356,5,47.5517,-122.385,543.859649122807,2.1447018269252234,-1.9287992687190887,-1.100452269457318,-0.7599490094746021
8592,470000.0,-0.503497390391875,7,47.6088,-122.29299999999999,313.3333333333333,0.7404938516536101,2.0896510372974566,-1.6159420715535324,-1.9129905879014468
8593,600000.0,0.7647096737863871,10,47.7525,-122.205,239.0438247011952,0.011879423324444466,0.17128063506147315,0.5926367443366805,-0.35565816833040054
8594,279000.0,0.1523905895074676,7,47.3231,-122.103,140.9090909090909,-1.3676805582521228,0.07452461410402082,0.9730480053686373,1.5301913390550272
8595,538500.0,0.7496700441538358,8,47.536,-121.87700000000001,215.4,-0.24047129633221676,0.6722776915116422,-0.45625014754579507,1.2951646802024408
8596,594950.0,0.9835733673308725,9,47.6295,-122.042,218.7316176470588,-0.2049866500999957,1.2499922219518607,-0.6585191848634718,0.3989562597048778
8597,533050.0,-1.6844636845245369,5,47.3752,-122.11,585.7692307692307,2.3528492973531296,-0.07970577662462018,0.34010352868255667,0.9613675851257605
8598,510000.0,-0.5336357146904794,7,47.6723,-122.169,344.5945945945946,0.9950635174622343,-0.9638673469154502,-0.4307969471663177,-0.15187921596327658
8599,360000.0,0.7184619962535121,7,47.4371,-122.166,145.748987854251,-1.2529377712438925,-0.18479101695718528,0.8981885655507162,0.5075484675395133
8600,435000.0,-0.28221614706250814,7,47.6992,-122.309,263.6363636363636,0.2641488100390386,-2.0735002406001506,-2.2900239285042794,-0.5586059851268015
8601,559000.0,-0.20722283341214087,8,47.6837,-122.28399999999999,328.8235294117647,0.8709602839802725,-0.7104182777620321,-0.872057287622698,-0.7163580413637601
8602,645000.0,0.1714577311709981,8,47.4022,-122.464,323.30827067669173,0.8257002718394553,-1.5832187824408943,0.39222933770465834,0.6750095425078726
8603,340000.0,-0.8771956463823601,6,47.5341,-122.279,265.625,0.2856869607885093,-1.3014595940936742,-0.5382699492912859,-0.5147484390982836
8604,565000.0,1.2286069212987563,9,47.7354,-121.97399999999999,189.59731543624162,-0.5345416831939791,0.09387425509458008,0.8510371065426078,0.7663082009391001
8605,575700.0,-0.1663673486153113,7,47.6978,-122.316,332.77456647398844,0.900496801252862,-1.786033321682752,-1.193775026008859,-0.6088342921144612
8606,1010000.0,0.6642872083307605,10,47.637,-122.34100000000001,417.35537190082647,1.5120969891015312,-0.5333708234654112,-0.381495946405282,-2.1205086992065816
8607,540500.0,1.064091420055003,8,47.4133,-122.006,193.03571428571428,-0.49272780395679866,0.07937753561913877,0.03429830410177555,1.0799740685157586
8608,265000.0,-0.670557440622858,7,47.456,-122.292,189.28571428571428,-0.540429738834652,0.6454413924958332,0.8811958139638939,0.1800515281190007
8609,699950.0,0.26138737267788775,7,47.7058,-122.27799999999999,338.14009661835746,0.9427325388853817,-0.44289491347188964,-0.9111205701388564,-0.3848898015481378
8610,355000.0,-2.183092089298852,4,47.4756,-122.09,473.3333333333333,1.83264537529887,1.068262288483338,0.2715973854872336,0.5397648758588497
8611,381000.0,-0.5686855297243057,7,47.746,-122.294,260.958904109589,0.24084433894847648,-0.236253266302218,-0.8056920745819013,-0.7386659331968171
8612,564000.0,0.3494830060346985,8,47.6969,-122.31,263.5514018691589,0.2631369214045887,-0.0821446630092714,-1.3279816041215218,-0.596967195167535
8613,114975.0,-2.2258232024427875,6,47.506,-122.335,155.3716216216216,-1.0612280009469526,-0.37001739684411983,0.3706048928214293,-0.26700823805250457
8614,325000.0,-3.4700337881280197,4,47.5077,-122.35700000000001,792.6829268292682,3.4472727704052377,1.5817841918213795,0.3053654195363495,-0.266966578876993
8615,299990.0,-0.39520352327432046,7,47.2077,-122.016,191.0764331210191,-0.5151312519225849,-0.019428339326278937,1.907677771037687,2.361093641608089
8616,751000.0,1.1234150491649846,9,47.707,-122.102,262.5874125874126,0.25551513308939566,-1.3736563893925673,-0.32549781394363064,0.29038954417763524
8617,425000.0,-0.670557440622858,8,47.542,-122.184,303.57142857142856,0.6610851025355774,1.581061018548761,-0.13439460609360782,-0.1506953862184482
8618,665000.0,0.9614293430232357,8,47.5834,-122.29,246.2962962962963,0.08837228433465867,0.09860813616298453,-1.2291571868596027,-1.4942727808217695
8619,833450.0,2.5953316279117926,9,47.4992,-122.06,186.87219730941703,-0.5693334266800114,,0.6074505034484451,0.5542942939577494
8620,575000.0,0.9319713123431904,8,47.7121,-122.33200000000001,215.3558052434457,-0.24080646489103472,-0.5598896772704202,-1.5686643035422922,-0.448588188690057
8621,190000.0,-0.47240654071462673,7,47.473,-122.149,125.0,-1.7502216171233853,-0.2433004531508573,0.45793746887040304,0.3476746011202447
8622,314950.0,-0.47240654071462673,7,47.473,-122.149,207.20394736842104,-0.3297438983579815,-0.6916985527922882,0.45793746887040304,0.3476746011202447
8623,601150.0,-0.2652838681602035,7,47.6871,-122.334,362.1385542168675,1.1247579180272174,-1.266739903341099,-0.7612333667738413,-0.8752218384155203
8624,315000.0,-1.817967704173568,7,47.508,-122.37799999999999,366.27906976744185,1.1514657487624267,-0.9995998302466735,0.229403610319715,-0.23780205057198897
8625,545000.0,0.5745945104459379,7,47.5017,-122.37700000000001,232.9059829059829,-0.049711788515169116,,0.41318228381474403,-0.1821183312013212
8626,565000.0,0.31369361093641385,8,47.5614,-122.08200000000001,267.77251184834125,0.30699731131162256,-0.554359619680057,0.2953040345553147,0.26684138655856304
8627,175000.0,-1.4319708910352655,7,47.49,-122.22,173.26732673267327,-0.7621361860541913,0.1924958679486804,0.6036794512847221,0.07290832658911381
8628,530000.0,0.5642667997585257,8,47.6009,-122.15799999999999,227.46781115879827,-0.10787942962288434,-0.9047024121849899,-0.17913945151569607,-0.21159281618375442
8630,430000.0,-0.33750567379756014,8,47.7588,-122.36,267.0807453416149,0.2998571746920636,-0.01656623128689355,-0.09027101685943512,-0.8951122887958177
8631,225000.0,-0.5686855297243057,7,47.3683,-122.087,154.1095890410959,-1.0854715892484568,-1.752324945741898,0.5106609767288387,1.0733969787643807
8632,312000.0,1.1570614694975132,7,47.5003,-122.306,107.58620689655173,-2.2398241927563927,-0.9006454535250402,0.48074912032159317,-0.20681830472929097
8633,380000.0,-0.9146786412719053,7,47.7013,-122.37299999999999,301.58730158730157,0.646293844986125,0.2272247773968609,-0.7853747204008347,-0.6371741541068304
8634,222200.0,-1.0166723797729535,7,47.4402,-122.333,183.63636363636363,-0.6095713694434317,0.6935734929606864,1.175718056265807,0.2730104761114476
8636,329950.0,0.3255765657843933,7,47.3795,-122.022,155.63679245283018,-1.0547448024299055,-0.6289397688937811,-0.0018585266300773632,1.2798516931070056
8637,995000.0,0.708751856519529,10,47.6999,-122.391,404.4715447154472,1.427768708538785,-0.5302776932718016,-0.28637200284205744,-0.6275423923765895
8638,929950.0,2.0073596866918724,11,47.5525,-122.098,245.3693931398417,0.0783225937801971,-1.3098562046518172,0.3505378084221797,0.21612919198240663
8639,692000.0,0.5864732127554014,10,47.6411,-122.065,294.468085106383,0.5826232478320196,-0.8871494598038228,-1.1752412995313324,0.3006615908654217
8640,402000.0,-2.7474533072977243,6,47.6655,-122.37100000000001,648.3870967741935,2.6469473879060743,-0.9593468483174146,-0.11117144387183707,-1.429126421415988
8641,510000.0,0.08163755681937157,7,47.6052,-122.044,265.625,0.2856869607885093,0.7362794693592282,0.07960942591935577,0.3859056499498574
8642,249000.0,-1.3340661379646257,7,47.4043,-122.20200000000001,237.14285714285714,-0.00591358312261012,0.1347032494309549,1.1055450220362606,0.6481259302392153
8643,244900.0,-0.7347981032164006,7,47.4143,-122.206,180.0735294117647,-0.65805628400131,1.029140480434701,1.1551951158535196,0.5764845950498053
8644,289900.0,-1.072972882447744,6,47.4947,-122.238,245.67796610169492,0.08164930090238204,-2.2496510903775344,0.32618025538420164,-0.01373719139277014
8645,552500.0,-0.4101694062052078,7,47.5093,-122.387,354.1666666666667,1.064858838660046,0.2049583718947417,0.3230544786949045,-0.23102612627425648
8646,760000.0,1.5542696066845807,8,47.7657,-122.02799999999999,230.3030303030303,-0.08004254622267022,-2.4082430569401927,0.8428493041801182,0.4446504046126883
8647,440000.0,-1.2286069212987556,7,47.6405,-122.324,400.0,1.3949297235903093,-0.7110524557711438,-1.463113785844315,-1.859487854679987
8648,286000.0,-0.11441489263000099,7,47.4997,-122.32600000000001,161.5819209039548,-0.9515579140872652,0.5427711544340367,0.4559349927355308,-0.21026440521009893
8649,260000.0,-1.0379371869749336,6,47.519,-122.352,216.66666666666666,-0.22556845737845868,-0.6625699252193353,0.1220877012330547,-0.37409953778397653
8650,355000.0,-0.7867445291708417,8,47.7689,-122.241,266.9172932330827,0.298559032779347,0.056581230775335035,0.6812244706539402,-0.8087433163009596
8651,318000.0,-0.39520352327432046,8,47.3365,-122.319,202.54777070063693,-0.3829351499306007,-0.7877772873350259,1.5964734934868952,0.938772522684546
8652,255000.0,-0.33750567379756014,7,47.5095,-122.31299999999999,158.38509316770185,-1.0092779619403367,2.580541906920044,0.14981586667994798,-0.2952593121575232
8653,139000.0,-1.2286069212987556,7,47.3003,-122.27,126.36363636363636,-1.7183129964351411,0.6204949235047268,1.9722020696015647,1.3455885240389527
8654,485000.0,-0.05774223145986299,7,47.7319,-122.204,267.95580110497235,0.30882206665263684,-0.37863449817600375,0.18646485615694516,-0.2204689691364183
8655,549950.0,1.1869806952989672,8,47.6991,-121.947,187.6962457337884,-0.5594374111491832,0.306377991208002,0.9763944719708928,0.8904483386192014
8656,588000.0,-0.10179559909470504,8,47.662,-122.34899999999999,330.3370786516854,0.8814475720849064,-0.6288075826535686,-0.44447237779880316,-1.4968542166575087
8657,975000.0,1.3100166880582473,8,47.6772,-122.296,319.672131147541,0.7956494039141314,1.5295355660599586,-1.0713701194564993,-0.9116104101472416
8658,402000.0,-0.4403831045648589,8,47.5479,-121.99799999999999,261.038961038961,0.24168335278817488,-0.08335351187538667,-1.5629963788383157,0.6871678131841359
8659,245000.0,-0.7023154143045922,7,47.5131,-122.334,177.53623188405797,-0.6936800257297019,0.4869739136129747,0.1613234566806468,-0.33032410223872394
8660,445000.0,0.043924024540264145,8,47.4137,-122.439,235.44973544973544,-0.024423690366946468,0.34160656359867614,0.3180499879895652,0.5581826586037361
8661,195000.0,-0.39520352327432046,7,47.2016,-122.006,124.20382165605096,-1.779573133998475,1.8051607331292825,2.06040991120696,2.497645704608871
8662,385000.0,0.7953216439546776,7,47.7754,-122.291,151.5748031496063,-1.1340938962115148,0.4313764742128667,0.3141097429126424,-1.3940471690848737
8663,450000.0,-0.47240654071462673,7,47.5659,-122.141,296.05263157894734,0.5954941241634586,-1.456146783977048,-0.9738071570787179,-0.01040668812792254
8664,1090000.0,1.042246741832409,9,47.666000000000004,-122.20100000000001,392.0863309352518,1.3391127419620792,-0.38742819866084804,-1.0155269075257607,-0.3521167766735374
8665,396675.0,-0.1663673486153113,6,47.5357,-122.368,229.29190751445086,-0.08974320281157172,-0.02639165943308199,-0.8875431900362728,-0.568266631693058
8666,242000.0,0.5745945104459379,7,47.448,-122.28,103.41880341880342,-2.3821777781586335,0.9118346241871527,0.941179284344989,0.24139358384414958
8667,380000.0,-0.8409063506463136,6,47.4996,-121.77799999999999,292.3076923076923,0.5632731457233902,0.8913880148492223,-2.055085993260938,2.0030376162080965
8668,496000.0,-0.634851110209644,7,47.68,-122.304,349.2957746478873,1.0298043293755605,-1.442033749084595,-1.5016031661855755,-0.8839027533367024
8669,399950.0,-0.5525368703489748,7,47.723,-122.162,272.0748299319728,0.35534850742578616,,-0.32557656578451677,0.03438418352783998
8670,895000.0,1.116368890290762,9,47.6747,-122.191,314.03508771929825,0.7457455034751448,-0.6514011445042398,-0.24203537263281955,-0.2630843248078448
8671,690000.0,0.5969353414048746,8,47.5433,-122.384,292.3728813559322,0.5641307690394813,-0.9125323218404477,-0.7066953345110182,-0.6209982922100126
8672,270000.0,-0.33750567379756014,7,47.7527,-122.306,167.70186335403727,-0.850155599561633,0.09120063944111767,-0.7929758455581633,-0.911117198276015
8673,349900.0,0.6642872083307605,7,47.4511,-121.976,144.58677685950414,-1.281502607316698,-0.022590309751704382,0.906629803475857,1.0191759784280852
8674,454280.0,-0.5525368703489748,8,47.5464,-121.999,309.03401360544217,0.7055401570434875,1.781334784512077,-1.135295747325357,0.685620973546029
8675,390000.0,-0.6518243142461582,6,47.7432,-122.07600000000001,276.59574468085106,0.4004837859205681,-0.3302766035050785,0.6734589086868086,0.28933003668608115
8676,275000.0,-0.016310116285324295,8,47.3124,-122.345,149.45652173913044,-1.1809272657772665,-0.929767642389822,1.7280504812302973,1.1460333643311404
8677,300000.0,0.700710850021912,8,47.3093,-122.345,122.44897959183673,-1.823001422593072,0.04144265582306757,1.7752203724747917,1.1851581383073748
8678,700000.0,-0.503497390391875,7,47.6474,-122.402,466.6666666666667,1.792341941540764,0.6957119187879618,-0.2615881441830761,-1.5563481590729689
8679,520000.0,0.27308902265274115,7,47.6883,-122.3,250.0,0.1321130235613776,-0.8401223293301004,-1.9264031529639818,-0.6962200716118567
8680,715000.0,1.0315087602176443,9,47.6495,-122.042,258.12274368231044,0.2141267111154899,1.90872313074199,-2.043478967667011,0.4179783664145271
8681,404000.0,0.6089726877092596,8,47.3515,-121.999,170.46413502109704,-0.8065386316430537,0.06700901946066991,0.40456432263892234,1.7431000732908986
8682,490500.0,1.2529876254001933,7,47.7599,-122.214,163.5,-0.9196164962405755,-0.2968849877058576,0.7225384906989142,-0.480698388244557
8684,557800.0,-0.4266014112294765,7,47.6567,-122.399,359.8709677419355,1.1094872257308488,-0.04506592185799397,-0.3546290598599508,-1.448917322558991
8685,571000.0,0.5192253494916858,8,47.4434,-122.34299999999999,249.34497816593887,0.12553315862742603,0.7716824958771649,1.135264039659861,0.25459259904910053
8686,410000.0,0.8179015356232605,9,47.3533,-122.027,160.15625,-0.9752316525278644,0.18998846948084094,-1.0740519718509736,1.558029538026573
8687,225000.0,-0.9594395929302966,7,47.5294,-122.285,181.4516129032258,-0.6394618524871729,-0.19398198962007954,-1.2170591060083167,-0.47221779732692654
8688,700000.0,0.8462785026808521,9,47.7047,-122.12799999999999,270.27027027027026,0.3343234054159975,-1.1274672504010474,-0.32046176246217695,0.1841618162946822
8689,500000.0,-0.7184619962535121,7,47.6857,-122.348,364.963503649635,1.1435882110595013,-0.4251743455092563,-0.3574488089908814,-0.9583615091766495
8690,536500.0,-0.7347981032164006,7,47.6727,-122.396,394.4852941176471,1.3548174021812507,,-0.7912766940387337,-1.1709851840974572
8691,330000.0,0.24972140621486769,8,47.184,-121.959,160.19417475728156,-0.9746850923687465,1.1946210697164235,2.540136027574552,2.9827872312936443
8692,249950.0,-1.1946284406765848,7,47.3659,-122.113,223.16964285714286,-0.15589422390638732,-1.0718512825545194,0.5506162538665506,1.0179380910485618
8693,249000.0,-0.3097425315385302,7,47.4538,-122.288,152.76073619631902,-1.1101085717859562,-0.7412530681420322,0.8952147649484552,0.19604876414390615
8694,249000.0,-0.3655314769729695,6,47.3769,-122.234,156.60377358490567,-1.037045164222955,0.30383447079242054,1.2742670052993392,0.7774303571107214
8695,780000.0,0.7282403553007382,7,47.583999999999996,-122.195,314.51612903225805,0.7498146286121891,-2.159070386635339,0.34299147141189645,-0.41282095725049184
8697,434500.0,0.09297184856107361,7,47.735,-122.17399999999999,225.12953367875647,-0.13572042366229686,-0.49498638166991327,-0.5888948436622937,-0.10100302183167444
8698,590000.0,0.7380888474045281,8,47.2725,-121.929,236.94779116465864,-0.008628033616621207,-0.7320240621485783,1.3340588848197337,2.2704428362780815
