,price,sqft_living,grade,lat,long,min_dist_park,closest_distance_to_top_school,closest_distance_to_great_coffee,closest_distance_to_scientology
10313,535000.0,2050,7,47.7258,-122.33200000000001,2.575673763027782,0.7590439501488252,15.857026955502374,10.337740102362146
10314,880000.0,2340,8,47.5715,-122.225,1.2696916643786715,0.4105162662682445,5.997660885026288,9.090278664150908
10316,554500.0,1880,8,47.6396,-122.113,0.8743763822269631,0.5263370301903355,6.167978662119132,16.310481498436864
10317,520000.0,1280,7,47.6871,-122.391,1.4711288996070384,0.33103925414645524,16.802774455295133,7.538741883649507
10318,839990.0,3660,9,47.6845,-122.01700000000001,2.2594557795065047,1.1493252181911933,14.810787240553884,24.512686679313536
10319,500000.0,1650,7,47.683,-122.035,1.1230816930238534,0.8636752478447591,13.559994226496844,23.182279686293825
10320,305000.0,1960,6,47.2681,-122.26700000000001,7.855285562916672,18.497078569535255,19.43957469869486,38.8483189842334
10321,247800.0,1580,7,47.5418,-122.289,1.1378674939224147,0.2137640045673573,9.078985518208098,8.644903620218448
10322,344200.0,2490,8,47.3875,-122.155,1.891108188243886,4.149795459218737,7.615823597288464,28.43134796898938
10323,459950.0,2000,8,47.7557,-122.221,1.7261563363123325,4.026314341064148,15.266551165590878,9.895253011028121
10324,229900.0,1550,7,47.3583,-122.18299999999999,3.003559635042887,7.175536918831914,9.501899222279539,30.547542430521233
10325,750000.0,2820,8,47.5881,-122.113,7.361894370961404,0.5658816716458885,6.77561526200508,16.36543820577395
10326,509000.0,2600,9,47.7446,-122.249,3.233252073932115,3.082472913161282,14.541890128173605,9.562024816472382
10327,680000.0,2200,8,47.7473,-122.26100000000001,0.5270455276824935,2.188895929461733,15.120085099163953,8.86099294609944
10328,661500.0,2500,7,47.6964,-122.12,0.9207649358705563,0.4003022888412311,9.982786972982264,17.986988141168016
10329,370000.0,1270,7,47.5552,-122.381,1.4777809751601543,0.583064290127926,15.324085061518856,7.618883723958304
10330,785000.0,2900,8,47.6431,-122.10799999999999,4.920444175804318,0.6914111489041913,6.659847956726085,16.74754493405154
10331,355000.0,840,7,47.5707,-122.396,4.380763332548616,0.31001669975593177,16.390947268082705,6.316866136674328
10332,446000.0,1940,7,47.6948,-122.35700000000001,6.026704852750581,0.579044588572455,15.020755060338137,8.058374140052354
10333,830000.0,3490,8,47.6707,-122.14399999999999,5.6486630901000705,1.2005775162872112,6.6073952420245545,15.080880141693662
10334,324000.0,1940,8,47.3654,-122.164,1.0483581143264458,5.541238330755573,9.304447185160743,30.36006532538221
10335,500000.0,2490,8,47.7547,-122.094,0.8607401809960904,5.585256500828727,16.61258042545636,17.982838265121412
10336,745000.0,1390,7,47.6071,-122.197,2.5640732943238858,0.8208998772135694,1.5273766953604773,9.828632402214197
10338,385000.0,1760,8,47.7335,-122.16,5.036135565682216,0.38918278081776536,12.818947841204945,14.946462656712033
10339,565000.0,2560,8,47.7124,-122.303,1.0879229098713932,0.9941894454684788,13.310435843943264,10.91200967687055
10340,465000.0,2300,8,47.7671,-122.33,3.1503279791073098,0.7894850696582891,19.425217292037566,5.77445378782081
10341,401000.0,1770,8,47.7186,-122.314,1.1299367334051549,0.3373037832538761,14.367268604676532,11.064426661976313
10342,385000.0,2310,8,47.3637,-122.21,4.3992370218537875,8.783925465984016,8.517501672235992,29.313017635978248
10343,395000.0,2310,8,47.4512,-122.208,,6.687209848835589,1.537956992411224,20.31202492591826
10344,245000.0,2000,6,47.4945,-122.304,2.9676783725849445,3.079645632931114,7.244898505548571,13.52196267814215
10345,500000.0,1540,7,47.6103,-122.296,0.8693056995192533,0.3017080652183194,8.018357820332106,2.425715572824221
10346,334000.0,2590,7,47.435,-122.19200000000001,6.8912522205584,7.29115499175011,2.1780813908376357,22.46126667067303
10347,550000.0,980,7,47.5908,-122.17299999999999,2.075637605386796,0.2419267445631463,3.4880825346184094,11.899423391432851
10348,216000.0,1730,7,47.3644,-122.31200000000001,1.407190360025199,12.6925666809839,10.890823596799018,27.896731204288137
10349,340500.0,3070,8,47.5007,-122.223,2.9170450972578332,2.7805964590650634,2.5004153918023313,14.942845612055493
10350,375000.0,2100,8,47.4698,-122.118,1.628581318531607,0.6017340215764022,7.006958064229922,22.547058052032458
10351,600000.0,2080,8,47.3632,-122.324,3.1988072969583508,12.029172058730898,11.584267559828847,28.00688470889429
10352,375000.0,1890,7,47.7576,-122.333,2.190367531711084,0.3485804944418155,18.672831264850245,6.854169176630104
10353,536500.0,2000,7,47.5659,-122.375,1.9500460949199825,1.2142135294332839,15.12111688479401,6.3671917052528855
10354,599900.0,3030,8,47.4694,-122.006,3.3541533877525285,4.923291982696051,8.255356108090131,29.068747311685392
10355,750000.0,1110,7,47.6382,-122.359,5.114604918905677,0.21371463400624957,12.825093390907995,1.7656068130303306
10356,355000.0,1650,7,47.7695,-122.359,1.468220564155224,0.09314763617688344,20.888522672239898,6.308509220467187
10357,590000.0,1410,7,47.6826,-122.29799999999999,1.2582134678433528,0.325577279466493,10.67228804356999,7.830175906248744
10358,680000.0,2140,7,47.651,-122.399,2.7746942052124677,1.2066139254900126,16.034883226084535,4.269162474929824
10359,429000.0,1860,8,47.5062,-122.15100000000001,,1.0761280135940843,5.304439885016336,17.94658145495722
10360,581000.0,1170,7,47.6784,-122.38600000000001,0.7474049378446909,0.48314309471883726,16.054052717142046,6.504120115716915
10361,463800.0,980,7,47.6923,-122.20100000000001,1.1005750685194953,0.2664763968438667,8.081510190477697,12.792862641367963
10363,443000.0,1650,8,47.5955,-122.306,4.057806847450167,0.5833828989578235,9.113018458023758,2.7107331277391395
10364,276200.0,1480,7,47.3124,-122.351,1.7360080054260978,14.510062515019024,17.28049873973431,33.700322203198425
10365,630000.0,4060,9,47.757,-122.228,5.479720559428893,4.116935501410481,15.496996635259569,9.424661470973547
10366,570000.0,1370,7,47.6714,-122.32,7.150776095203421,0.7647885574376843,11.292016313203916,6.25728820006254
10368,730000.0,2030,8,47.6753,-122.311,10.837374288101,0.5279522527160626,10.953130444507368,6.81257746812897
10369,268450.0,2200,7,47.3263,-122.36399999999999,3.7393003680537666,12.681310928138336,16.654847300620098,32.225173334583815
10370,490000.0,1770,7,47.7354,-122.34299999999999,3.374973984299898,0.5585338656712661,17.200847473812416,9.423783070712616
10371,808000.0,2550,8,47.6992,-122.387,3.643086536909917,0.5313529583002455,17.18251414505769,8.760798205846642
10372,350000.0,1250,7,47.7622,-122.163,1.49231237004211,3.5875008912535327,15.940562099387082,12.973452633319516
10373,695000.0,2390,8,47.6956,-122.399,3.3245817065258616,0.9173341186813213,17.767740011871503,8.624296038235402
10375,309950.0,1120,7,47.5123,-122.331,2.463971014450769,1.189751512429231,9.77425899330017,11.429287425898519
10377,645500.0,2390,10,47.5598,-122.01799999999999,6.728722080708373,0.6007042700973932,2.7520016561624128,24.01693250985479
10378,750000.0,1760,7,47.6479,-122.367,2.3926540735849993,0.5740059213734021,13.6206948367004,2.8728561778077504
10380,344900.0,1820,7,47.7545,-122.35700000000001,4.212474094296463,0.5483433187066433,19.492026147222553,7.723927957319405
10381,601450.0,1840,8,47.6595,-122.354,1.6937214324834766,1.049981129236132,13.048653671814359,4.1609346500454745
10382,575000.0,1810,8,47.6132,-122.292,2.9310831517734726,0.3861196661679067,7.682740644952308,2.67504336954617
10383,405000.0,2470,7,47.3996,-122.32,1.366863000369745,10.349347068831166,8.762797248735515,23.96485607275619
10384,518000.0,2520,9,47.7344,-121.95700000000001,3.4982130731983103,6.411288660373613,21.58983247387742,28.35501453785456
10385,265000.0,1600,7,47.7411,-122.322,1.2467434930162329,0.9056274223825559,16.702675031679327,8.576083500451038
10386,180000.0,1280,6,47.3686,-122.081,5.879776731636036,2.656334671462669,13.13262277429013,33.07977750544128
10387,285000.0,1590,7,47.33,-122.27799999999999,3.7945546240687618,14.97563127999126,12.987532661752375,31.915570826505885
10388,433000.0,2000,7,47.4531,-122.352,6.363871725325557,7.560910982420815,10.032545554306763,18.10222730423314
10389,399000.0,1780,8,47.474,-122.139,5.936964366583722,1.5761201714646418,5.377566684974443,21.127597812980095
10390,565000.0,1700,7,47.6688,-122.161,1.6238125669458152,0.1530085343225936,5.845075879340086,13.83685391755505
10391,406500.0,1970,7,47.4703,-122.27600000000001,4.336514010719663,3.5145388604625354,5.076328573282622,16.555670363943634
10392,420000.0,1940,7,47.5774,-122.147,3.1924027870839975,0.9761249972223782,5.7300668282829825,14.173446082043517
10395,353950.0,3260,8,47.31399999999999,-122.344,4.791768380036407,14.671317399330249,16.83672020562174,33.49913920348791
10396,847700.0,4230,10,47.5503,-122.081,6.312899572115543,2.593390879718743,3.2835815842833544,19.846894098293497
10397,185000.0,1590,6,47.5075,-122.35,2.830333028033695,2.046482607285683,10.953844471073003,12.077874935460306
10398,269000.0,1010,7,47.49800000000001,-122.22200000000001,5.264839284422801,2.863351360914131,2.195229498626853,15.2381403223298
10399,422800.0,1820,7,47.733999999999995,-122.17,,0.44478032093438685,12.764370870179595,14.337098445942296
10400,379950.0,870,7,47.5465,-122.384,2.802478886430192,0.49151913846659984,15.0150001979933,8.61171734514632
10401,525000.0,1620,7,47.7288,-122.171,2.171755842419558,0.1529664051446366,12.18137602799116,14.666087542467062
10402,810000.0,3980,9,47.5574,-121.89,0.6886651122200825,1.5893175810256366,5.437364745033233,33.438373154197905
10403,209950.0,1630,6,47.3052,-122.36200000000001,5.513791473069255,14.745599303036506,18.412437213885806,34.55194105840772
10404,439950.0,1230,8,47.6661,-122.37,3.536651955191558,0.8653242502148226,14.426553411336414,4.907776310254771
10405,554820.0,3510,8,47.4466,-122.36,1.8943444490995216,7.016109067080923,10.554021336811545,18.889400538061995
10406,359000.0,2160,7,47.4819,-122.182,2.4484539801048846,3.742860353829095,2.1147673945828984,18.401659954901294
10407,242500.0,1020,6,47.74100000000001,-122.314,6.61338064499348,0.3191100177019968,16.346316658463618,8.573806534164316
10408,330000.0,1590,7,47.7617,-122.36,7.841985493062948,0.922919165939171,20.25264579309805,7.100506462453058
10409,740000.0,3440,10,47.547,-122.111,2.3224187474100106,1.595542277829026,5.385805053266436,17.921186170383635
10410,630000.0,3020,7,47.6025,-122.31299999999999,1.974152548627169,0.3575913082595434,9.423545152989728,1.773469794746017
10411,750000.0,2280,8,47.6985,-122.387,5.095362926896679,0.5497692676180852,17.14283563539669,8.684925668698478
10412,695000.0,2790,9,47.6087,-122.016,2.08869888164945,1.0594280370669935,7.848391442392633,23.3673733617766
10414,389000.0,2030,7,47.4713,-122.197,2.5519383572282015,5.341319003689605,1.374943651293221,18.751009561867335
10415,447000.0,850,6,47.6684,-122.316,2.817205020914228,0.9808962110337711,10.865824259990855,5.994260353829188
10417,315000.0,1010,7,47.77,-122.20700000000001,2.418427655007771,4.884444556132367,16.72771944261926,9.706324864341846
10418,640000.0,2420,10,47.5595,-122.01899999999999,2.2220343864010923,0.6776156659831583,2.680587329267369,23.953085548334393
10419,570000.0,2180,9,47.6215,-122.031,1.5234430338346032,0.18285837582202635,9.08750693519019,22.241050518068437
10420,495000.0,1830,8,47.4377,-122.464,1.059070839420464,1.3571913536179177,18.352956162662057,21.942777988629956
10421,449500.0,2040,7,47.7289,-122.17200000000001,2.9232876098691545,0.19322802008815235,12.183910415707548,14.603616632541593
10423,294950.0,1060,7,47.7414,-122.295,0.29653848374368236,0.4050000107404984,15.620979919405773,8.66420500415835
10425,312000.0,1190,6,47.5281,-122.348,2.0374884039708845,0.25919829003364664,11.664553332792606,9.790118914021273
10426,350000.0,2180,8,47.2688,-122.309,7.014639606631873,20.30033318563407,20.182689281872467,38.52775522334742
10427,690000.0,2120,9,47.5654,-122.01,7.3551976641187995,0.6004534332600784,3.611898439944977,24.448060116145783
10428,375000.0,2210,7,47.4323,-122.32700000000001,0.6249700238519369,9.057322098432717,8.093273740925559,20.322059529740592
10429,575000.0,2510,9,47.7699,-122.085,7.33438882577426,6.489110468345781,18.427776422409032,18.028359273651752
10430,646000.0,2500,8,47.5615,-122.131,2.831648905506822,0.8420726619853272,7.235865149950596,15.900192679879728
10431,239950.0,1560,7,47.2653,-122.285,6.609431274388032,19.664147397751638,20.033420277094073,39.02320816295221
10432,400000.0,2510,7,47.5422,-122.359,0.6130356010373634,0.25588661560702397,13.155640003459135,8.437514074844264
10433,455000.0,3060,8,47.744,-122.087,4.352838424639305,4.413378920825855,15.79776931393729,18.952853416074472
10434,240000.0,1310,7,47.3694,-122.083,0.888062647020703,2.6239932311081478,12.958899963511595,32.9219302927216
10436,695000.0,2500,7,47.6813,-122.346,5.136296306641491,1.0665748790679945,13.528123979903226,6.647513018023884
10437,304950.0,670,6,47.5151,-122.37200000000001,6.385097481199457,0.5651781112764651,12.780888592996371,11.60396780181187
10438,650000.0,1840,8,47.6462,-122.351,1.816931194039261,0.42913014876671757,12.410775272279087,2.753022640807475
10439,402500.0,1480,7,47.6966,-122.35,4.6040121234754405,0.8384546895339936,14.701954233313083,8.294064644900716
10440,482000.0,2420,7,47.5361,-121.87100000000001,1.8170426946525646,0.9573996433854103,3.1519238709166295,35.35734313691917
10441,655000.0,1820,7,47.6717,-122.295,0.7464225140549053,0.41940315792876726,9.742738782722967,6.754509480918971
10442,577000.0,1940,7,47.6704,-122.36200000000001,3.1850088604025313,0.15622234758414077,14.051236442973954,5.340092418217292
10443,350000.0,1630,7,47.4738,-122.19,0.9699975554850535,4.754242659657966,1.653667535341492,18.797895616939147
10444,415000.0,2520,8,47.3202,-122.383,2.100880734917601,12.520959576827334,18.11288774387176,33.05057081433059
10445,396400.0,2120,7,47.701,-121.85700000000001,1.2891974360559617,13.005333289572617,19.121760796676664,36.51698354063794
10446,654300.0,2490,9,47.625,-122.042,0.8648362230256932,0.817636768491651,9.452772153665418,21.432840665090758
10447,774950.0,3410,10,47.3602,-121.986,2.611283165592755,1.516329702632413,19.72105969669274,38.23431873754514
10448,855000.0,2380,8,47.5682,-122.275,4.237428187258149,0.4251742856290703,8.590904396456759,6.534360392421932
10450,330000.0,1240,7,47.5634,-122.29799999999999,,0.7094068813396046,10.256907299827947,6.157795187307871
10451,290000.0,1900,7,47.3582,-122.28399999999999,1.40896533220009,14.299697526086387,10.29256304547546,28.74867866032764
10452,519500.0,2390,8,47.4545,-122.336,3.20163947836394,7.3818382715647415,8.870696601090097,17.86466862803873
10453,450000.0,1810,7,47.7143,-122.23299999999999,4.130693121646582,0.6723747830750932,10.96895445687161,13.083392038229707
10455,265000.0,1620,7,47.5136,-122.31299999999999,3.549948115433442,0.8847549561271953,8.592819737900353,11.334765455062763
10456,359000.0,2640,8,47.3124,-122.18799999999999,1.7861875938663418,10.881408521743527,14.391642044338187,35.252092743911234
10459,402500.0,800,6,47.6588,-122.36200000000001,2.6817239919686786,0.9899169914638645,13.589720401850673,4.050390351242737
10460,450000.0,1360,7,47.6071,-122.12299999999999,1.1249998286994145,0.9480088374022275,5.223125145060675,15.361493418646916
10461,262500.0,1950,7,47.3179,-122.331,3.8156653700809797,14.942254268311482,15.943184911074654,33.04373010515882
10462,285000.0,1970,8,47.3132,-122.182,3.954360387406442,10.539846806812713,14.386946589603003,35.30435426227312
10463,290000.0,2020,7,47.4659,-122.14399999999999,3.5266462516198924,2.3899960521109196,5.202496143012583,21.563562740398815
10464,752500.0,2280,8,47.7065,-122.01299999999999,1.8582878501298177,2.2326691001357513,16.377256859582037,25.659910658771295
10465,820000.0,3540,10,47.5945,-121.98200000000001,4.92941403151079,1.0296439388647556,7.4606185006176675,26.009559642630233
10466,292000.0,1560,8,47.4909,-122.154,1.3563196795404286,1.4595142868990412,4.379086272761219,18.98146896406685
10467,213000.0,750,6,47.475,-122.199,3.2988259396749022,5.232743833830239,0.996263332556463,18.321826579607354
10468,400000.0,2240,7,47.5124,-122.374,2.4686903631937023,0.89688498311057,12.836873911228551,11.934808267301477
10469,202000.0,590,6,47.5181,-122.26700000000001,7.567058646271473,0.3088505808691729,6.023632443807811,11.700360341017978
10470,617450.0,1580,7,47.6328,-122.17399999999999,2.069516644612055,0.8548639652522488,1.8610534294846963,11.677831311995217
10471,250000.0,1040,7,47.4711,-122.35,3.0709473268233682,5.641229824316447,10.367892307839346,16.095858729496864
10472,405000.0,1880,7,47.7182,-122.20100000000001,1.6529082839972495,0.2136744166883961,10.95037912850777,14.019169841224178
10473,325000.0,1070,7,47.4734,-122.198,5.9602463423213585,5.267105397571237,1.1627365181369098,18.51269435831076
10474,301350.0,1860,7,47.5035,-122.255,3.133085516173326,0.5408676898334018,4.27312609357653,13.547817618161481
10475,425000.0,1550,7,47.5436,-122.39,3.8800654753302735,0.40030228884052377,15.256992709572009,9.025587727233974
10476,460000.0,1860,8,47.5327,-122.39200000000001,4.508672532638646,0.8254926889128315,14.873624401791934,10.239167641426295
10478,348000.0,1720,8,47.44,-122.13600000000001,4.432841301512234,3.866440608924534,6.317481527654723,24.203872245816434
10479,435000.0,1260,7,47.687,-122.32,1.3921504133425058,0.7783655616348234,12.260453838388644,7.814739153175513
10480,227950.0,1120,7,47.4105,-122.194,6.901589373060244,7.433058170157292,3.819142298586127,24.860248068064468
10481,425000.0,1250,6,47.6908,-122.391,4.487281207623129,0.11625671131819722,16.988991025203017,7.932412681226057
10482,550000.0,1810,7,47.6859,-122.339,6.6387110541207575,0.46200391987776607,13.351192818921486,7.253125839385268
10483,347500.0,1890,8,47.3967,-122.18299999999999,0.8995001354147659,6.29206784016193,5.561616741312785,26.59856525351714
10484,397000.0,2020,7,47.577,-122.302,2.0744798531462987,0.7926936327911038,9.663663232177354,4.646470808225485
10485,410000.0,1790,7,47.522,-122.04700000000001,1.4035859253991525,1.2957947626576298,2.0693588880468146,23.45615079377601
10486,780000.0,3190,10,47.6348,-122.064,1.3760070349608715,0.7324136623728092,9.584755442812336,19.875142434403212
10488,476000.0,1630,7,47.6785,-122.03,3.2159794485875404,1.2787434226851244,13.636811308176442,23.38180658734571
10489,390000.0,1180,7,47.7426,-122.116,0.7355566525153533,3.576338841898342,14.715132866903172,17.103602249470285
10490,226500.0,1560,7,47.3355,-122.28399999999999,1.488928310290883,15.125667717984811,12.579180515334958,31.25777494721078
10491,495000.0,1340,7,47.6793,-122.38,2.5397851172828405,0.07783655616355308,15.685762097849798,6.486937879637248
10493,385000.0,1020,6,47.5436,-122.35700000000001,3.4783145083297966,0.4592943529096785,13.111283869647409,8.246738456070947
10494,535950.0,2370,9,47.54,-121.863,3.4084604759551307,1.6926876641772992,2.715485443763595,35.83422753217412
10496,465000.0,1120,7,47.6567,-122.32700000000001,1.827969434751675,0.6399256113804731,11.046062819491482,4.589138134587111
10497,495000.0,1440,8,47.6276,-122.03299999999999,1.0607609881422215,0.8744800654006485,9.754827756980943,22.122314057388063
10498,250000.0,2170,6,47.3046,-122.22,3.2802279269143804,13.11153250415331,15.055813863620578,35.456381209195065
10500,400000.0,1970,7,47.7223,-122.17200000000001,1.215763056453043,0.8691726590573368,11.45482405149105,15.112149091792357
10501,715000.0,2780,10,47.6374,-122.042,5.233215022181226,1.018041034961005,10.831439376365374,21.545465376162245
10502,342000.0,2250,8,47.2684,-122.30799999999999,2.0127589408678292,20.37945435141381,20.199808549277503,38.57500180253411
10503,420000.0,1340,7,47.5382,-122.17299999999999,5.983476883239997,1.3312837596303522,7.0430168874170676,14.404725735011333
10505,313000.0,1510,7,47.4808,-122.09899999999999,0.9819609942601635,0.8314263190401715,7.9353216345836515,22.741951514223306
10508,230000.0,1080,6,47.458999999999996,-122.181,7.315469554000227,5.145485390179386,3.1944103390583085,20.547758028867708
10509,389100.0,840,7,47.5489,-122.271,2.6430666917313093,0.14350466799745343,8.92656268991062,8.492949520602455
10510,645000.0,2070,8,47.6678,-122.182,0.7272959983604952,0.28683039904938534,5.3488080553229835,12.383456488926354
10511,310000.0,1520,7,47.4164,-122.33200000000001,0.8328400276794712,9.005274431877984,8.824420250222158,22.092508484799755
10512,351358.0,1210,8,47.5526,-121.99799999999999,1.2107233622573363,0.3257488486762743,3.4496804770729907,25.676382177789826
10515,850000.0,1540,8,47.6343,-122.28299999999999,3.744089942391822,0.5283477772241937,7.148527093521123,3.9672695377294827
10516,470000.0,2310,9,47.7351,-121.964,5.183174339535072,5.92729236048277,21.215410650635206,27.835371273419643
10517,770000.0,1870,8,47.6537,-122.34,6.091684139316342,0.7005290054712703,11.847186598681521,3.8221808838893527
10518,366000.0,1840,8,47.474,-122.14,5.778189790618189,1.644517775661516,5.303000326072839,21.077385756797593
10519,545000.0,2060,8,47.567,-122.012,3.7254188067345124,0.7926990555923888,3.664558161318942,24.261814054284212
10520,205000.0,1010,7,47.2761,-122.208,1.1714538862041044,15.054834446686009,18.247275310997427,38.748554117197806
10521,405000.0,1020,7,47.7257,-122.361,1.7307500908505689,1.0386382817888287,17.380204313762064,10.824122056558899
10522,467000.0,2220,7,47.7428,-122.18299999999999,4.503615993315192,1.4408703828080882,13.66480776654942,12.962313829904414
10523,392500.0,1050,7,47.5736,-122.307,1.771423497248835,0.6603108087402608,10.177772589510765,4.861588793607273
10524,901000.0,3030,9,47.7019,-122.243,3.151112517880619,2.235341094107423,9.934295622201308,11.548569807452413
10525,500000.0,1800,7,47.7264,-122.307,5.538795637171218,0.7461917723126443,14.721364024696692,10.216032074999484
10526,384950.0,1860,7,47.776,-122.23899999999999,1.3373857001919365,4.206407417534024,17.729811730619517,7.38293764881328
10528,245000.0,860,7,47.7503,-122.32799999999999,2.2129678297552013,0.5990388596441321,17.794300054069115,7.597298774632398
10530,184500.0,1280,6,47.333999999999996,-122.214,1.109207942758197,10.606662984269525,11.79533066872622,32.3973725831478
10531,269000.0,1540,8,47.318999999999996,-122.39399999999999,1.754710374946638,12.281423858313929,18.779479784590105,33.29686341704414
10532,570000.0,1530,8,47.6181,-122.13799999999999,1.545054060071911,0.9130718050297012,3.903215620144974,14.214050543107371
10533,850000.0,2350,8,47.5392,-122.228,2.549088236303178,0.17450666247754296,6.720145882262861,11.267196052708163
10534,209000.0,920,6,47.3647,-122.08200000000001,4.094599455945566,2.9497927149717484,13.34087192725258,33.398738617018374
10535,327000.0,1840,5,47.5209,-122.205,2.603228937316616,2.132503863826559,4.563363122988704,13.935575223564916
10536,369500.0,1650,7,47.7303,-122.29799999999999,2.8308002364236584,1.0889135015655307,14.690498170094548,9.849433620417146
10537,440000.0,1760,7,47.7287,-122.19200000000001,1.903641643255175,0.9090887576049738,12.087832781750892,13.561031231105915
10539,510000.0,1270,7,47.6059,-122.295,,0.5902106463476051,8.025493230144754,2.6462073635500296
10540,385000.0,1600,7,47.7466,-122.34700000000001,1.4674972971255604,0.43959284109230823,18.33854332191176,8.292990670395966
10541,370000.0,2670,8,47.3211,-122.277,3.159816241179016,15.377578361778147,13.900217605518021,32.907276352587914
10542,660000.0,1960,7,47.6797,-122.359,1.0990979108009302,0.8241859550895647,14.29432358757917,6.37549777455709
10543,729000.0,3300,9,47.3979,-122.416,1.4786629096600004,4.123386488622849,15.471888324183679,25.04381725797504
10544,440000.0,2000,8,47.5882,-122.052,,0.6324633347773794,5.434703537006991,20.876834524201513
10545,445000.0,2360,8,47.369,-122.156,3.766091278964042,4.819907386800852,9.24813299999405,30.245558972270775
10546,460000.0,1430,7,47.7023,-122.27600000000001,7.465672686790505,0.9070099177085762,11.190594344430808,10.44155999178469
10547,516000.0,2330,9,47.5982,-122.17200000000001,4.57380094509443,0.2500974227796601,2.7743256447344233,11.813475124367143
10548,343888.0,2060,7,47.4365,-122.14399999999999,0.9827967035407611,4.517878974569145,5.729240507538396,24.17071769811226
10549,500000.0,2240,7,47.6294,-122.116,1.8937027913537188,0.30708127637265775,5.643472839392839,15.937300634477994
10550,465000.0,2330,8,47.4959,-122.367,2.5105250534364716,2.6892583714368348,11.928656232044085,13.57621191790055
10551,302000.0,2180,7,47.3651,-122.051,1.3181298094302547,1.6585171663899168,15.203368004191253,34.70419642476032
10552,195000.0,1280,6,47.3007,-122.228,7.450715280627943,13.842142404290664,15.501186541484579,35.74803055770137
10553,640000.0,2140,8,47.6314,-122.027,5.590806454185595,0.5471583953480803,10.209890534662422,22.600350411346923
10554,502000.0,2890,8,47.5886,-122.113,2.335519967197179,0.547556629886169,6.746651925836801,16.35526957725953
10555,360000.0,1480,8,47.7732,-122.163,2.138747063396418,4.808860620769227,17.15451434838312,12.432757422003556
10556,290500.0,1680,7,47.494,-122.279,1.7079142181934364,1.5756276834578684,5.413386858446927,13.946207395891802
10557,248000.0,2163,7,47.2734,-122.251,4.730083268128429,17.251069584445403,18.671695350086882,38.424922435133674
10558,433000.0,2280,7,47.5115,-122.194,3.3007078512351735,3.278759810872781,3.703168419674756,15.266259418703966
10559,480000.0,820,7,47.6249,-122.29799999999999,1.9811342166121713,1.0515331666089949,8.112585040517299,2.4723326605429405
10560,410000.0,1330,7,47.7211,-122.30799999999999,2.254282327444132,0.19324780838814495,14.298470108928859,10.800207077585398
10561,309950.0,2310,7,47.3614,-122.035,3.1219924974789564,1.3223955958073301,16.439615444674402,35.761227305103354
10562,253000.0,1290,7,47.3658,-122.085,4.650594759114547,2.9183417742996736,13.08832651028917,33.17236622116889
10563,280000.0,1630,7,47.4863,-121.73,2.3924683007858345,2.354635080098285,4.52708932651754,47.078028347753154
10564,440000.0,1410,7,47.6782,-122.162,4.453650969797138,0.6314840626571833,6.802960852618246,14.253098393142876
10565,333000.0,1240,7,47.5738,-122.13600000000001,10.567657747357377,0.5182544245602627,6.541120356156971,15.080831810706531
10566,759950.0,3100,9,47.5882,-122.01100000000001,4.784120342539902,0.9148791723178143,5.7844464153956485,23.92329821167406
10567,345000.0,2020,7,47.4487,-121.775,1.5329916956021274,3.500643029920896,4.728739757474263,45.42307870697188
10568,350000.0,2500,8,47.3454,-122.039,4.622167228465281,0.849349417117597,17.213024376659167,37.00556401534414
10569,198000.0,790,7,47.458999999999996,-122.285,5.432486326122744,4.93095526567015,5.324715820642093,17.645041699660496
10570,730000.0,2040,7,47.5923,-122.197,1.5779779952023356,0.885260590281551,3.1244912577132262,10.111906361359265
10571,266200.0,1430,7,47.4737,-122.15,5.185697366032259,2.3609838979742963,4.563414998271671,20.609039531773025
10574,430000.0,1300,8,47.6236,-122.04,6.969850557063503,0.849682350878822,9.295908707524017,21.575419343318647
10575,650000.0,2560,7,47.7261,-122.24600000000001,1.388176405603537,1.3756840680402973,12.520741226663,11.470566700466593
10576,379900.0,2190,8,47.3506,-122.04,1.7919458426486985,0.756310916160985,16.80459249561333,36.493434563964755
10577,325000.0,940,7,47.7178,-122.318,3.0945280078856157,0.6465352507052556,14.495825358914809,11.088448714285722
10578,455000.0,1740,7,47.6079,-122.12299999999999,3.1686357005322128,1.023273518483683,5.199361840294261,15.356507530336257
10579,392000.0,2220,6,47.5574,-122.315,1.7093577691620438,0.47365763334597244,11.672425262959054,6.480555793208494
10580,373000.0,1310,7,47.7319,-122.167,0.7897306041882597,0.30818640351607557,12.561323434585237,14.659535785959816
10582,502000.0,1300,7,47.5736,-122.152,3.2333444738849155,0.7214078421991067,5.893972207562965,13.950043667707533
10583,362500.0,1940,7,47.4252,-122.15899999999999,6.089406104190317,5.918919757185177,4.874541213877589,24.6160827462156
10584,525000.0,1080,7,47.6667,-122.35600000000001,2.7491710445176087,0.47366928598699654,13.476818360295828,4.942494485715692
10585,580000.0,2110,7,47.6964,-122.118,0.7221926919235087,0.42736984631767955,10.062260813786027,18.116627091624178
10586,278000.0,1590,7,47.4291,-122.16,0.7098312465967783,5.90073867690861,4.672875393712602,24.20582119538483
10587,422500.0,910,7,47.5536,-122.37700000000001,3.000726290381409,0.45927329276094275,14.97544597575919,7.7413259850928755
10588,783200.0,1590,7,47.637,-122.367,0.8373300668781415,0.40224551050633883,13.398089198985021,1.6863041596299635
10589,715000.0,3290,9,47.5994,-121.975,1.517010370552404,1.110445289748546,8.210100634471763,26.489752307197563
